0.7354538	0.8743608	0.1378868
0.3922468	0.9578388	0.9739538
0.7935608	0.2137178	0.3713538
0.3294828	0.4436328	0.4307938
0.7753578	0.1180318	0.9056008
0.5997168	0.3206688	0.8072338
0.6774658	0.6224928	0.8313128
0.2646768	0.9352438	0.0777708
0.2168358	0.3135538	0.3451878
0.6980958	0.3210668	0.0206118
0.6570318	0.0565188	0.2949708
0.5949178	0.6487678	0.6528058
0.3688748	0.2423298	0.6665218
0.1402248	0.1718078	0.7101558
0.7710168	0.7471688	0.6281888
0.0766158	0.9468858	0.3488548
0.0838498	0.0243508	0.1713498
0.1151628	0.0890288	0.9065928
0.5929308	0.1058618	0.8201468
0.7381158	0.4039598	0.3412108
0.9587288	0.8609908	0.1977328
0.4536978	0.2559088	0.4464978
0.7065028	0.4247798	0.2888278
0.5730238	0.9650058	0.2606368
0.8831808	0.1360208	0.8078028
0.7113678	0.8126338	0.3546898
0.0602228	0.8964858	0.7790408
0.8315698	0.8116488	0.6680668
0.3381608	0.0045778	0.3739308
0.7583048	0.1426948	0.7778848
0.4995178	0.7014188	0.8388778
0.2972468	0.3551138	0.4947848
0.3437468	0.8616148	0.9195648
0.2325718	0.2346388	0.2220678
0.6932078	0.7178208	0.4205898
0.7010108	0.4291888	0.0332258
0.4557008	0.2894128	0.5297118
0.4347388	0.7209858	0.9413578
0.1028058	0.6591458	0.7459348
0.0767368	0.2174508	0.8886288
0.2546208	0.7169698	0.7900438
0.4934978	0.4142168	0.1451588
0.5882868	0.9579638	0.6067728
0.5078468	0.5905368	0.8414098
0.9924158	0.0837418	0.7592308
0.8130038	0.7847518	0.3884178
0.4462338	0.2404518	0.2778308
0.1759458	0.4751908	0.7988148
0.3173038	0.1779968	0.0579558
0.2632368	0.2547318	0.6754048
0.1518668	0.9093538	0.3923778
0.9419078	0.6028508	0.2065928
0.6870688	0.5911318	0.9645568
0.0938408	0.8989828	0.7550898
0.9352498	0.0913928	0.2388318
0.8944798	0.3043978	0.2235848
0.8828988	0.5506348	0.4640368
0.1607258	0.3265738	0.3392278
0.9595368	0.8438778	0.5172268
0.2174938	0.5071118	0.5719568
0.6928978	0.4589768	0.2813118
0.0852748	0.0008878	0.4841628
0.0918688	0.6879538	0.2752908
0.6564238	0.1817928	0.9742728
0.6115138	0.7170428	0.6656668
0.4503468	0.6115218	0.3700648
0.8739298	0.4944168	0.5206968
0.5379668	0.4551438	0.6472718
0.0771948	0.0146818	0.6911478
0.1944198	0.2321748	0.7982618
0.9663778	0.9250748	0.6572378
0.6476878	0.0103488	0.2581238
0.3318498	0.3022198	0.1460778
0.2071438	0.1586448	0.7278708
0.7814148	0.1701578	0.6449138
0.2470798	0.8205038	0.8564368
0.8171438	0.2944338	0.5508538
0.7378408	0.4324008	0.4059988
0.7851108	0.1095948	0.6206808
0.0762608	0.9040108	0.4528568
0.4745238	0.4703888	0.5779268
0.7317608	0.7180788	0.1882798
0.7898878	0.6499268	0.6904978
0.1359628	0.6570648	0.0491378
0.0638338	0.2384798	0.6192968
0.5087478	0.2855598	0.2398018
0.5651818	0.1027028	0.7342328
0.1160378	0.2405438	0.9666328
0.3220368	0.4256578	0.8762278
0.3427158	0.5019158	0.5802368
0.7955708	0.1764358	0.2506248
0.1735008	0.5081958	0.3687048
0.5617798	0.4980778	0.2186258
0.0522778	0.8340418	0.8756928
0.7014168	0.6978748	0.7141708
0.1207128	0.4066218	0.7997278
0.1605108	0.5718068	0.3024328
0.0947458	0.2878408	0.1429728
0.4613778	0.4098768	0.9686328
0.5376048	0.3525938	0.6705448
0.1178438	0.1481638	0.6469828
0.5684688	0.1216638	0.9551788
0.9371698	0.0834418	0.2532548
0.7557938	0.7357158	0.8872958
0.2314878	0.4371308	0.7851688
0.5456598	0.7578408	0.3917918
0.5453858	0.5183558	0.5635998
0.2478178	0.2130988	0.2514388
0.1907938	0.0744768	0.8613158
0.5594258	0.4120848	0.6139088
0.2299708	0.3299248	0.5620688
0.8769508	0.8983928	0.4837308
0.2321278	0.0355658	0.9671698
0.2853828	0.7913608	0.1028828
0.1726838	0.6228488	0.1400158
0.1578538	0.5685058	0.4978588
0.1496468	0.3138948	0.8162118
0.5132428	0.5617118	0.2293088
0.5646828	0.7525018	0.7037858
0.2259978	0.1119258	0.3158688
0.2399088	0.9418948	0.6457918
0.4019738	0.4188438	0.7441838
0.8857058	0.2509708	0.7797478
0.4528738	0.5363548	0.7711108
0.3557618	0.5090348	0.1939568
0.2957738	0.8668848	0.9624608
0.1936328	0.2165328	0.6763568
0.6098428	0.9297748	0.2380658
0.6391528	0.4944568	0.3905688
0.1429388	0.3204578	0.1024918
0.8588058	0.1603628	0.8443848
0.5045968	0.7623348	0.2632288
0.6487818	0.8480398	0.9141988
0.8285298	0.7009138	0.8505518
0.5996378	0.4566748	0.3595858
0.5935928	0.7524468	0.4264708
0.9560568	0.7460778	0.0430038
0.0324118	0.3559218	0.1727798
0.8704748	0.7950748	0.8672338
0.0610448	0.7380098	0.1876928
0.9635358	0.5968148	0.1480538
0.4079198	0.7014078	0.5103878
0.0711498	0.5501918	0.7584248
0.3853448	0.1787168	0.2593348
0.2358978	0.5783488	0.3160118
0.5954838	0.1719428	0.8684558
0.0219518	0.5279998	0.8145398
0.2649548	0.1604088	0.7704598
0.2377338	0.0308828	0.3655328
0.5049678	0.2919278	0.7035418
0.8926618	0.2554648	0.9003558
0.4407128	0.2633858	0.4017628
0.5510978	0.3345308	0.9519508
0.3095238	0.7198778	0.1306668
0.7688618	0.3557718	0.7090118
0.4848738	0.1512568	0.8809578
0.1533288	0.3732068	0.2089548
0.3678668	0.2381608	0.3693658
0.5383288	0.8758938	0.4002478
0.7038608	0.3808618	0.8921768
0.8074038	0.0735218	0.5476428
0.7077568	0.5142358	0.0110258
0.1095178	0.0653338	0.1455588
0.8614678	0.7748578	0.2654358
0.5921318	0.5437168	0.6212108
0.5011448	0.6285898	0.3724628
0.3821018	0.5819178	0.5456698
0.9910568	0.9497868	0.7838308
0.1604178	0.0881138	0.2597238
0.3606688	0.5919728	0.2405858
0.2528448	0.7993768	0.1141088
0.8004878	0.9071328	0.4283408
0.2115138	0.2166538	0.4936738
0.3570728	0.2781198	0.4685318
0.0225048	0.8702488	0.4122458
0.2437138	0.5713968	0.2408348
0.4161748	0.1534958	0.0227528
0.9618448	0.1445528	0.7725398
0.9456718	0.3049718	0.4606528
0.8053978	0.2656418	0.4526268
0.4459828	0.3184848	0.8520048
0.5600918	0.5189728	0.7591358
0.5884348	0.1304868	0.5757868
0.4821058	0.2875558	0.0539038
0.9506338	0.7100638	0.7241548
0.3628788	0.5537758	0.0955488
0.8037108	0.3699498	0.4490458
0.2264638	0.5317948	0.9935948
0.5990018	0.4774678	0.4985678
0.4596518	0.6828658	0.9642068
0.7122748	0.9288478	0.2084688
0.7642808	0.8889398	0.6016598
0.5234138	0.8773708	0.5321438
0.0992018	0.5594738	0.4196988
0.9531038	0.9101078	0.1297628
0.0772588	0.8729878	0.2835388
0.1728068	0.8766978	0.6534898
0.2218528	0.3031618	0.7852858
0.6154458	0.1021598	0.0627518
0.5140128	0.7618118	0.9456178
0.6782198	0.6740898	0.4744628
0.7609078	0.0383648	0.1634018
0.6375688	0.3617788	0.8407728
0.2947148	0.4609788	0.6002468
0.3144118	0.6140838	0.3103538
0.8441758	0.8913398	0.1833398
0.1277178	0.4641478	0.6600408
0.3812058	0.0860018	0.9632028
0.3664898	0.1014518	0.4653638
0.0292408	0.4154658	0.0271718
0.3748578	0.0936858	0.9012578
0.4493198	0.6545948	0.1396258
0.0127238	0.8171648	0.3014068
0.4534968	0.1118748	0.9623828
0.4537378	0.4262868	0.5764668
0.7640948	0.0704638	0.6678068
0.5474358	0.1981788	0.3319578
0.0074718	0.1793858	0.4179578
0.9706728	0.1458728	0.3194078
0.2360358	0.9751148	0.1348728
0.8632088	0.7499728	0.0285588
0.5644668	0.3992908	0.4831528
0.3040898	0.4120138	0.1003148
0.8054938	0.0655048	0.8121888
0.5678748	0.3192448	0.4384768
0.5443418	0.2833408	0.7089438
0.4121508	0.0307738	0.9071198
0.7441048	0.4382468	0.6865038
0.5620638	0.2089168	0.6323788
0.2814688	0.8449538	0.8074918
0.4163408	0.7081598	0.3574628
0.8448988	0.8726228	0.3567508
0.9280498	0.9767128	0.9687658
0.2283638	0.1822068	0.8342688
0.4405538	0.7500818	0.3535158
0.4790298	0.6944238	0.4368508
0.3879678	0.9065688	0.0676188
0.8950898	0.4506788	0.9058648
0.7815948	0.6127398	0.7147818
0.4139708	0.8942088	0.5597368
0.6214638	0.3105488	0.8678938
0.1789238	0.7554478	0.9405188
0.5356738	0.8835008	0.1172338
0.7044378	0.5118628	0.4994358
0.7387068	0.1524148	0.4495178
0.6922188	0.0314428	0.9439408
0.3290698	0.4194098	0.6505108
0.1966898	0.7145008	0.3011888
0.3025558	0.6960928	0.1139268
0.4173398	0.7100638	0.4081318
0.9770768	0.1315238	0.1186838
0.6449718	0.1104518	0.6741288
0.7854878	0.8461288	0.5576278
0.5027188	0.1505618	0.2694878
0.0021568	0.6892698	0.8219028
0.0516728	0.7814888	0.4533438
0.7956108	0.9105588	0.0727538
0.0461238	0.1072458	0.3872548
0.7473078	0.0098008	0.4833468
0.4612348	0.2271408	0.7934108
0.0693648	0.6042098	0.1249368
0.5880468	0.2491798	0.8353868
0.2621788	0.2346668	0.2815118
0.2198028	0.9373828	0.6320728
0.4892928	0.1395388	0.7213428
0.1111968	0.5912098	0.7028348
0.5645408	0.5868218	0.2133898
0.0372988	0.8329418	0.1206358
0.0245528	0.7802528	0.9304338
0.1078978	0.2414858	0.9575748
0.3013078	0.9108498	0.1617808
0.6262458	0.6989018	0.4109648
0.6616318	0.7610708	0.6456318
0.1431468	0.1808808	0.3830148
0.5752208	0.2701698	0.5225538
0.4965638	0.5813668	0.7137618
0.3993958	0.9459068	0.5005858
0.4127828	0.7832018	0.7335278
0.5334168	0.2077538	0.7137818
0.8638528	0.1156528	0.7552638
0.2214258	0.8169618	0.8661118
0.5832068	0.0432068	0.9650098
0.1941708	0.1048418	0.1260818
0.6398008	0.6479858	0.9069568
0.0228148	0.8232008	0.9771258
0.9453678	0.9197668	0.5584928
0.4591288	0.7191608	0.5043988
0.9597118	0.7319448	0.4875998
0.8932408	0.8653598	0.6953568
0.0070188	0.9292118	0.2110088
0.1622798	0.3506368	0.8279678
0.6283918	0.5338438	0.8711768
0.7934058	0.9280148	0.3760158
0.3194848	0.7678118	0.4239998
0.0264448	0.1906318	0.4472028
0.6035698	0.1359988	0.3669678
0.5620668	0.5951248	0.0861318
0.8664638	0.9548378	0.8180738
0.7540648	0.2480768	0.0834348
0.2494168	0.4550928	0.2126478
0.4604248	0.8173688	0.9632818
0.2883928	0.8457638	0.6971248
0.5595688	0.2391648	0.8251378
0.1355818	0.5586528	0.1929528
0.1595818	0.5850978	0.1835828
0.8067828	0.1886688	0.3195798
0.3737558	0.7507298	0.3147068
0.0598828	0.2171948	0.4695408
0.6779568	0.5712598	0.3176158
0.7613898	0.0206748	0.5727078
0.7740368	0.6810958	0.3900798
0.5373158	0.1694938	0.4358418
0.4344418	0.7290588	0.0750088
0.2595778	0.6646438	0.8336588
0.2525328	0.0242238	0.6187538
0.4361128	0.8310098	0.4074208
0.9556928	0.6047628	0.9581488
0.0703968	0.6646448	0.3753468
0.7399378	0.9426028	0.7465988
0.8575528	0.7039868	0.9672738
0.0302618	0.8780238	0.4483728
0.0203358	0.0153428	0.0178598
0.8561808	0.0497848	0.5469168
0.5311878	0.5093628	0.4115608
0.3648458	0.5618938	0.8357808
0.9836008	0.9980068	0.4667918
0.3910188	0.5536988	0.0715528
0.1491698	0.0240918	0.5361958
0.5245118	0.1640278	0.6787988
0.2711098	0.8215798	0.3827848
0.8383848	0.8518408	0.4608108
0.2867518	0.0721778	0.4761478
0.9046138	0.1283588	0.7259358
0.8515318	0.6595418	0.2352968
0.4630908	0.6243908	0.5971888
0.2988728	0.8079918	0.9951958
0.5656638	0.7990118	0.9488898
0.0372168	0.1481798	0.9729838
0.9734108	0.2726878	0.3370138
0.8522058	0.7437968	0.7585968
0.0349908	0.9821768	0.8104368
0.4958008	0.6689308	0.2826138
0.1719498	0.9735418	0.8109688
0.8978828	0.4250728	0.2705178
0.9331788	0.0881648	0.6949058
0.1303658	0.5870348	0.3028958
0.3255588	0.1526988	0.9019068
0.8744508	0.7899148	0.0500828
0.8474358	0.7633248	0.7227708
0.9844488	0.6155308	0.8665688
0.9430438	0.4505208	0.2487458
0.7534788	0.7463228	0.1176768
0.2360908	0.1182728	0.8912178
0.2470628	0.6161568	0.1162928
0.9175798	0.5493358	0.4044558
0.0124848	0.2797028	0.7914918
0.7153798	0.0052618	0.7441928
0.2172868	0.4797148	0.9341048
0.8673708	0.1271448	0.2974298
0.5901418	0.9115958	0.5129568
0.2567098	0.4546398	0.7634778
0.9054568	0.6081198	0.7097958
0.8231288	0.0442108	0.0280668
0.7143498	0.6912738	0.8442208
0.8306388	0.4088538	0.5935578
0.2350958	0.8213378	0.2732598
0.8265848	0.5367178	0.6785238
0.7707778	0.7540028	0.9582358
0.9048808	0.0213748	0.0853818
0.6023098	0.6115158	0.9969788
0.5152648	0.6682218	0.2516218
0.8787418	0.7736768	0.8597368
0.7885368	0.1968058	0.3039508
0.2165988	0.9111528	0.9952258
0.4608218	0.7417948	0.4040758
0.0543828	0.1768878	0.2254128
0.5276418	0.0034728	0.3621308
0.2061678	0.9742488	0.3161328
0.1644038	0.8791288	0.5375078
0.0497848	0.8814348	0.5490208
0.8467658	0.1966988	0.8172448
0.4983848	0.8754378	0.9909188
0.9581198	0.0639738	0.1877248
0.4620708	0.4805748	0.8988798
0.6572868	0.5413968	0.8406738
0.6613648	0.5957808	0.6175568
0.0867758	0.1234228	0.6210288
0.6489058	0.3295868	0.3952738
0.1650408	0.0939928	0.8744028
0.7025468	0.5437768	0.3558398
0.4515658	0.5905418	0.9525378
0.8688088	0.8889248	0.4279738
0.2597268	0.4470448	0.8919448
0.0474538	0.7091108	0.9725208
0.1463298	0.5663998	0.3139158
0.3870008	0.4277638	0.1096968
0.8045568	0.1145418	0.2331188
0.6255848	0.9634458	0.3627068
0.6208598	0.7284858	0.8567018
0.4952638	0.2310288	0.8004768
0.2511018	0.4825938	0.5910198
0.4036358	0.7514008	0.0799428
0.4316088	0.8111268	0.5269838
0.1235578	0.4585808	0.8360968
0.2960718	0.4049078	0.8024948
0.6099898	0.5919058	0.0302578
0.9196848	0.1964638	0.9447978
0.9528038	0.0220488	0.1082428
0.9155158	0.6429078	0.4367278
0.7722148	0.3381738	0.0677568
0.3726908	0.7892718	0.3503508
0.5637088	0.1929078	0.3017518
0.4436508	0.8245168	0.7128768
0.9706338	0.5480688	0.7714548
0.8067268	0.2441428	0.1763628
0.6092218	0.4541308	0.5682678
0.0394798	0.3738138	0.1647318
0.3842748	0.3266178	0.7867798
0.6925218	0.0421338	0.6296888
0.1292458	0.8143458	0.9678598
0.9970018	0.3870388	0.9571318
0.7473528	0.1507468	0.1500368
0.2491038	0.9943958	0.9745528
0.5619798	0.9650258	0.7226218
0.7334348	0.3717558	0.9667628
0.3097958	0.5809798	0.8208938
0.8780648	0.6204548	0.3947078
0.4427968	0.0047298	0.5213258
0.2295778	0.6972488	0.5634588
0.8592648	0.8264918	0.3778088
0.8271218	0.2234948	0.7648448
0.1842528	0.9708488	0.3155898
0.3342898	0.4199478	0.9099878
0.1088408	0.1819278	0.0750138
0.8314638	0.7153628	0.8467678
0.9982258	0.4251568	0.2277428
0.6191178	0.9032208	0.4481968
0.0138278	0.9460158	0.2529288
0.5351518	0.5755938	0.3501758
0.6986108	0.8348558	0.9766678
0.4764198	0.4619778	0.0001618
0.2412638	0.0462288	0.7710078
0.5568548	0.9805188	0.7909558
0.4668398	0.8893608	0.1728868
0.9418508	0.5208258	0.0882478
0.3886198	0.1190488	0.9134058
0.4163628	0.5381678	0.8166258
0.6645628	0.3519948	0.3626398
0.9174868	0.2871448	0.9382328
0.4676608	0.1857558	0.1730888
0.4443278	0.8621768	0.6350658
0.4444898	0.9034408	0.0812958
0.0904988	0.0602928	0.8618158
0.2064548	0.5271338	0.3511748
0.1793378	0.6689838	0.2719978
0.2675838	0.0576038	0.3910438
0.9809918	0.6739658	0.5292138
0.7976138	0.5385288	0.2812078
0.5602548	0.0560148	0.3683518
0.6984868	0.1236768	0.1541068
0.2715758	0.3680038	0.0162818
0.3066428	0.2124918	0.3197198
0.5879368	0.2279898	0.7800118
0.6497498	0.8344458	0.9071408
0.0009248	0.0137828	0.3761248
0.2729228	0.6813688	0.0337288
0.2639688	0.4623568	0.5076988
0.1931818	0.2599698	0.4462238
0.4743878	0.6202268	0.1022388
0.4427398	0.9187098	0.0259168
0.7968468	0.5902878	0.5939178
0.6131258	0.6969288	0.4064138
0.9328488	0.8848648	0.4344018
0.7128578	0.3346168	0.6688438
0.6199988	0.7355408	0.0826308
0.1961238	0.6084588	0.5639998
0.2298538	0.4724278	0.4263538
0.1375518	0.6656068	0.6863228
0.1837728	0.5399948	0.3065468
0.8860118	0.3827338	0.8252598
0.5119268	0.1795798	0.8155468
0.3058438	0.7927058	0.5124728
0.1122568	0.5255508	0.3973378
0.1466558	0.2384098	0.1319538
0.2155038	0.2584048	0.4674908
0.4981338	0.8545318	0.0759508
0.6621288	0.6843858	0.9483768
0.0884808	0.8219328	0.0139858
0.3748058	0.6057078	0.3539788
0.0813558	0.0917178	0.5367158
0.1066148	0.0036468	0.5162928
0.9221618	0.5094908	0.9090008
0.8346338	0.2217418	0.4345538
0.8319728	0.9683998	0.4729598
0.3639238	0.3839058	0.7313668
0.4314148	0.0820368	0.1858968
0.3073638	0.5441648	0.0702808
0.0557408	0.8326498	0.8922138
0.8697258	0.0074538	0.2979218
0.4237048	0.2888098	0.7896408
0.9604198	0.9954208	0.3932858
0.0767148	0.9175888	0.3027738
0.9857148	0.7522228	0.7245158
0.8202658	0.3841938	0.0929188
0.0932288	0.7481168	0.8768208
0.0245948	0.5795338	0.3588558
0.6104928	0.4868958	0.1030228
0.0807748	0.9426358	0.9356708
0.3729908	0.2123618	0.9431218
0.4709118	0.2360668	0.8319308
0.4605478	0.7964818	0.6273558
0.4538358	0.6731968	0.7449408
0.1566068	0.4589128	0.4971628
0.4811238	0.2791788	0.2813598
0.3740388	0.5724058	0.4294738
0.8508608	0.5969998	0.4090038
0.6097188	0.2074938	0.8958968
0.7127408	0.4882688	0.0385338
0.2484068	0.8612538	0.8508948
0.7915288	0.5321648	0.6869578
0.8234578	0.7927138	0.8834398
0.2508118	0.8465508	0.9566418
0.3957548	0.8031598	0.0155498
0.6929168	0.6842788	0.6947298
0.9742748	0.4583208	0.8671378
0.8037488	0.5091818	0.8641398
0.4127518	0.9189008	0.4716318
0.3086488	0.6316388	0.7598978
0.3471838	0.8800448	0.8211518
0.5980758	0.6715718	0.7533158
0.4850328	0.4950298	0.3460308
0.5684758	0.5458438	0.1925788
0.3251128	0.3415968	0.9957358
0.1406638	0.8345158	0.6800148
0.0353928	0.6087888	0.3383368
0.1025308	0.0125328	0.8475188
0.3666698	0.8252838	0.9664178
0.0382968	0.9339338	0.1980538
0.7981928	0.0811148	0.6780988
0.2193458	0.2791898	0.9496698
0.7726638	0.1642238	0.8446998
0.3186938	0.9326968	0.5905448
0.9112708	0.6578088	0.7321428
